Gene,Status,Expressed_Allele,Sample,Group,Maternal,Paternal,Total_Count,AER,Observed_Expression,log2_total_count
Mkrn3,Imprinted,Paternal,HT_F1,HT Female,60,0,60,1,Maternal,5.930737337562887
Mkrn3,Imprinted,Paternal,HT_F2,HT Female,29,0,29,1,Maternal,4.906890595608519
Mkrn3,Imprinted,Paternal,HT_F3,HT Female,25,0,25,1,Maternal,4.700439718141092
Mkrn3,Imprinted,Paternal,KO_M1,KO Male,28,0,28,1,Maternal,4.857980995127572
Mkrn3,Imprinted,Paternal,KO_M2,KO Male,42,0,42,1,Maternal,5.426264754702098
Mkrn3,Imprinted,Paternal,KO_M3,KO Male,48,0,48,1,Maternal,5.614709844115208
Nap1l4,Imprinted,Maternal,WT_M1,WT Male,2307,2390,4697,-0.017670853736427506,Not Imprinted,12.197830998012197
Nap1l4,Imprinted,Maternal,WT_M2,WT Male,4564,2936,7500,0.21706666666666666,Not Imprinted,12.872867226786575
Nap1l4,Imprinted,Maternal,WT_M3,WT Male,1949,1358,3307,0.1787118234048987,Not Imprinted,11.691743519171276
Nap1l4,Imprinted,Maternal,WT_F1,WT Female,2751,2519,5270,0.04402277039848197,Not Imprinted,12.363860976729532
Nap1l4,Imprinted,Maternal,WT_F2,WT Female,2072,2149,4221,-0.01824212271973466,Not Imprinted,12.043710863347156
Nap1l4,Imprinted,Maternal,WT_F3,WT Female,2995,2665,5660,0.05830388692579505,Not Imprinted,12.466841208321602
Nap1l4,Imprinted,Maternal,HT_F1,HT Female,4577,3736,8313,0.10116684710694093,Not Imprinted,13.021327032624372
Nap1l4,Imprinted,Maternal,HT_F2,HT Female,2601,2212,4813,0.08082277166008726,Not Imprinted,12.233020426474496
Nap1l4,Imprinted,Maternal,HT_F3,HT Female,2824,1651,4475,0.26212290502793295,Not Imprinted,12.127994320976393
Nap1l4,Imprinted,Maternal,KO_M1,KO Male,2139,1363,3502,0.22158766419189035,Not Imprinted,11.774375272802063
Nap1l4,Imprinted,Maternal,KO_M2,KO Male,2621,2018,4639,0.1299849105410649,Not Imprinted,12.179909090014934
Nap1l4,Imprinted,Maternal,KO_M3,KO Male,2809,2090,4899,0.14676464584609103,Not Imprinted,12.258566033889933
Nap1l5,Imprinted,Paternal,WT_M1,WT Male,0,8795,8795,-1,Paternal,13.102631888854969
Nap1l5,Imprinted,Paternal,WT_M2,WT Male,29,13566,13595,-0.9957337256344244,Paternal,13.730894646541671
Nap1l5,Imprinted,Paternal,WT_M3,WT Male,0,6127,6127,-1,Paternal,12.581200581924957
Nap1l5,Imprinted,Paternal,WT_F1,WT Female,0,8846,8846,-1,Paternal,13.110972607782893
Nap1l5,Imprinted,Paternal,WT_F2,WT Female,0,8677,8677,-1,Paternal,13.083146870816742
Nap1l5,Imprinted,Paternal,WT_F3,WT Female,0,11658,11658,-1,Paternal,13.509156432503849
Nap1l5,Imprinted,Paternal,HT_F1,HT Female,0,21148,21148,-1,Paternal,14.36830182875055
Nap1l5,Imprinted,Paternal,HT_F2,HT Female,0,11520,11520,-1,Paternal,13.49197832483901
Nap1l5,Imprinted,Paternal,HT_F3,HT Female,0,7591,7591,-1,Paternal,12.89026427702111
Nap1l5,Imprinted,Paternal,KO_M1,KO Male,0,7687,7687,-1,Paternal,12.90839262077375
Nap1l5,Imprinted,Paternal,KO_M2,KO Male,45,10773,10818,-0.9916805324459235,Paternal,13.401279536596528
Nap1l5,Imprinted,Paternal,KO_M3,KO Male,0,11713,11713,-1,Paternal,13.515946179109518
Nctc1,Imprinted,Paternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,HT_F1,HT Female,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Nctc1,Imprinted,Paternal,KO_M2,KO Male,1,0,1,1,Maternal,1
Nctc1,Imprinted,Paternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Ndn,Imprinted,Paternal,WT_M1,WT Male,0,8497,8497,-1,Paternal,13.052907628313287
Ndn,Imprinted,Paternal,WT_M2,WT Male,0,16676,16676,-1,Paternal,14.025572167469578
Ndn,Imprinted,Paternal,WT_M3,WT Male,0,7159,7159,-1,Paternal,12.805743872151618
Ndn,Imprinted,Paternal,WT_F1,WT Female,0,10594,10594,-1,Paternal,13.371095967259532
Ndn,Imprinted,Paternal,WT_F2,WT Female,0,9156,9156,-1,Paternal,13.160659307217383
Ndn,Imprinted,Paternal,WT_F3,WT Female,0,12834,12834,-1,Paternal,13.647795675462781
Ndn,Imprinted,Paternal,HT_F1,HT Female,13,21885,21898,-0.9988126769567998,Paternal,14.418577371385938
Ndn,Imprinted,Paternal,HT_F2,HT Female,27,10754,10781,-0.9949911882014656,Paternal,13.396337194231098
Ndn,Imprinted,Paternal,HT_F3,HT Female,0,8674,8674,-1,Paternal,13.082648042352986
Ndn,Imprinted,Paternal,KO_M1,KO Male,15,9201,9216,-0.9967447916666666,Paternal,13.170081535380609
Ndn,Imprinted,Paternal,KO_M2,KO Male,0,11767,11767,-1,Paternal,13.522581531254831
Ndn,Imprinted,Paternal,KO_M3,KO Male,27,11722,11749,-0.9954038641586518,Paternal,13.520373136339725
Nlrp2,Imprinted,Maternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,HT_F1,HT Female,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Nlrp2,Imprinted,Maternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Nnat,Imprinted,Paternal,WT_M1,WT Male,1,10934,10935,-0.999817101051669,Paternal,13.41679752760606
Nnat,Imprinted,Paternal,WT_M2,WT Male,4,20713,20717,-0.9996138437032389,Paternal,14.338597119574542
Nnat,Imprinted,Paternal,WT_M3,WT Male,84,11098,11182,-0.9849758540511536,Paternal,13.449019643270384
Nnat,Imprinted,Paternal,WT_F1,WT Female,1,16267,16268,-0.9998770592574379,Paternal,13.989837955736364
Nnat,Imprinted,Paternal,WT_F2,WT Female,182,15555,15737,-0.9768697972930037,Paternal,13.94196459298614
Nnat,Imprinted,Paternal,WT_F3,WT Female,6,18052,18058,-0.9993354745819027,Paternal,14.140430386710188
Nnat,Imprinted,Paternal,HT_F1,HT Female,8,26815,26823,-0.9994034969988442,Paternal,14.711236767793784
Nnat,Imprinted,Paternal,HT_F2,HT Female,9,18796,18805,-0.9990428077638925,Paternal,14.198905402581904
Nnat,Imprinted,Paternal,HT_F3,HT Female,2,8447,8449,-0.9995265711918571,Paternal,13.044735626056909
Nnat,Imprinted,Paternal,KO_M1,KO Male,0,9786,9786,-1,Paternal,13.25665098428709
Nnat,Imprinted,Paternal,KO_M2,KO Male,0,16606,16606,-1,Paternal,14.019503858266578
Nnat,Imprinted,Paternal,KO_M3,KO Male,1508,15827,17335,-0.8260167291606576,Paternal,14.081483438093674
Pde10a,Imprinted,Maternal,WT_M1,WT Male,2902,5013,7915,-0.26670878079595706,Not Imprinted,12.950555897047511
Pde10a,Imprinted,Maternal,WT_M2,WT Male,4896,6967,11863,-0.17457641406052432,Not Imprinted,13.53430288245463
Pde10a,Imprinted,Maternal,WT_M3,WT Male,2154,2888,5042,-0.14557715192383974,Not Imprinted,12.300066509957324
Pde10a,Imprinted,Maternal,WT_F1,WT Female,2265,4274,6539,-0.30723352194525155,Not Imprinted,12.675074920385445
Pde10a,Imprinted,Maternal,WT_F2,WT Female,2179,3512,5691,-0.23422948515199438,Not Imprinted,12.474719946526482
Pde10a,Imprinted,Maternal,WT_F3,WT Female,2927,4732,7659,-0.2356704530617574,Not Imprinted,12.903128676812319
Pde10a,Imprinted,Maternal,HT_F1,HT Female,4897,6839,11736,-0.16547375596455352,Not Imprinted,13.518776079461722
Pde10a,Imprinted,Maternal,HT_F2,HT Female,2360,4334,6694,-0.294890947116821,Not Imprinted,12.708868340211673
Pde10a,Imprinted,Maternal,HT_F3,HT Female,3085,5555,8640,-0.28587962962962965,Not Imprinted,13.076982565981158
Pde10a,Imprinted,Maternal,KO_M1,KO Male,1280,2916,4196,-0.38989513822688276,Not Imprinted,12.03514274788591
Pde10a,Imprinted,Maternal,KO_M2,KO Male,2778,4439,7217,-0.23015103228488293,Not Imprinted,12.817383427897232
Pde10a,Imprinted,Maternal,KO_M3,KO Male,3075,4318,7393,-0.16813201677262274,Not Imprinted,12.852139328187244
Peg10,Imprinted,Paternal,WT_M1,WT Male,0,1393,1393,-1,Paternal,10.445014845868423
Peg10,Imprinted,Paternal,WT_M2,WT Male,70,3437,3507,-0.9600798403193613,Paternal,11.776433032444734
Peg10,Imprinted,Paternal,WT_M3,WT Male,0,775,775,-1,Paternal,9.599912842187127
Peg10,Imprinted,Paternal,WT_F1,WT Female,0,2904,2904,-1,Paternal,11.50432244829189
Peg10,Imprinted,Paternal,WT_F2,WT Female,0,960,960,-1,Paternal,9.90839262077375
Peg10,Imprinted,Paternal,WT_F3,WT Female,0,3504,3504,-1,Paternal,11.775198728897985
Peg10,Imprinted,Paternal,HT_F1,HT Female,1585,10884,12469,-0.7457695083807844,Paternal,13.606173844717032
Peg10,Imprinted,Paternal,HT_F2,HT Female,0,1426,1426,-1,Paternal,10.478769619475763
Peg10,Imprinted,Paternal,HT_F3,HT Female,0,1098,1098,-1,Paternal,10.101975670949232
Peg10,Imprinted,Paternal,KO_M1,KO Male,0,2504,2504,-1,Paternal,11.290594888082572
Peg10,Imprinted,Paternal,KO_M2,KO Male,0,5937,5937,-1,Paternal,12.535761377986656
Peg10,Imprinted,Paternal,KO_M3,KO Male,5,3338,3343,-0.9970086748429554,Paternal,11.707359132080883
Peg12,Imprinted,Paternal,WT_M1,WT Male,12,0,12,1,Maternal,3.700439718141092
Peg12,Imprinted,Paternal,WT_M2,WT Male,23,0,23,1,Maternal,4.584962500721156
Peg12,Imprinted,Paternal,WT_M3,WT Male,5,0,5,1,Maternal,2.584962500721156
Peg12,Imprinted,Paternal,WT_F1,WT Female,12,0,12,1,Maternal,3.700439718141092
Peg12,Imprinted,Paternal,WT_F2,WT Female,15,0,15,1,Maternal,4
Peg12,Imprinted,Paternal,WT_F3,WT Female,13,0,13,1,Maternal,3.807354922057604
Peg12,Imprinted,Paternal,HT_F1,HT Female,29,0,29,1,Maternal,4.906890595608519
Peg12,Imprinted,Paternal,HT_F2,HT Female,17,0,17,1,Maternal,4.169925001442312
Peg12,Imprinted,Paternal,HT_F3,HT Female,12,0,12,1,Maternal,3.700439718141092
Peg12,Imprinted,Paternal,KO_M1,KO Male,22,0,22,1,Maternal,4.523561956057013
Peg12,Imprinted,Paternal,KO_M2,KO Male,24,0,24,1,Maternal,4.643856189774724
Peg12,Imprinted,Paternal,KO_M3,KO Male,16,0,16,1,Maternal,4.087462841250339
Peg13,Imprinted,Paternal,WT_M1,WT Male,58,13280,13338,-0.9913030439346229,Paternal,13.70336289396418
Peg13,Imprinted,Paternal,WT_M2,WT Male,53,21263,21316,-0.9950272096078063,Paternal,14.379716797493629
Peg13,Imprinted,Paternal,WT_M3,WT Male,26,9488,9514,-0.9945343704015136,Paternal,13.215987941161384
Peg13,Imprinted,Paternal,WT_F1,WT Female,10,13886,13896,-0.9985607369027059,Paternal,13.762485855861582
Peg13,Imprinted,Paternal,WT_F2,WT Female,8,11443,11451,-0.9986027421185922,Paternal,13.483311954999353
Peg13,Imprinted,Paternal,WT_F3,WT Female,22,15488,15510,-0.9971631205673759,Paternal,13.921004080013352
Peg13,Imprinted,Paternal,HT_F1,HT Female,47,22288,22335,-0.9957913588538169,Paternal,14.447083226209653
Peg13,Imprinted,Paternal,HT_F2,HT Female,6,13146,13152,-0.9990875912408759,Paternal,13.68310427347766
Peg13,Imprinted,Paternal,HT_F3,HT Female,37,13478,13515,-0.9945246022937477,Paternal,13.722380635163802
Peg13,Imprinted,Paternal,KO_M1,KO Male,8,9782,9790,-0.9983656792645557,Paternal,13.257240501116577
Peg13,Imprinted,Paternal,KO_M2,KO Male,9,13556,13565,-0.9986730556579433,Paternal,13.727707777472686
Peg13,Imprinted,Paternal,KO_M3,KO Male,7,14859,14866,-0.9990582537333512,Paternal,13.859825936033682
Peg3,Imprinted,Paternal,WT_M1,WT Male,23,22702,22725,-0.997975797579758,Paternal,14.472056157502356
Peg3,Imprinted,Paternal,WT_M2,WT Male,3,38087,38090,-0.9998424783407719,Paternal,15.217162542906287
Peg3,Imprinted,Paternal,WT_M3,WT Male,2,16541,16543,-0.9997582058876866,Paternal,14.014020470314934
Peg3,Imprinted,Paternal,WT_F1,WT Female,22,25650,25672,-0.9982860704269243,Paternal,14.647964270407664
Peg3,Imprinted,Paternal,WT_F2,WT Female,1,22474,22475,-0.9999110122358176,Paternal,14.456097684964202
Peg3,Imprinted,Paternal,WT_F3,WT Female,20,27475,27495,-0.9985451900345518,Paternal,14.746934136372298
Peg3,Imprinted,Paternal,HT_F1,HT Female,215,50798,51013,-0.9915707760766863,Paternal,15.638605606218723
Peg3,Imprinted,Paternal,HT_F2,HT Female,3,21278,21281,-0.9997180583619191,Paternal,14.377346115656344
Peg3,Imprinted,Paternal,HT_F3,HT Female,3,21807,21810,-0.9997248968363136,Paternal,14.412768296340023
Peg3,Imprinted,Paternal,KO_M1,KO Male,2,16120,16122,-0.9997518918248356,Paternal,13.976832590067636
Peg3,Imprinted,Paternal,KO_M2,KO Male,2,25695,25697,-0.999844339806203,Paternal,14.649368462612198
Peg3,Imprinted,Paternal,KO_M3,KO Male,5,23391,23396,-0.9995725765088049,Paternal,14.514035936597969
Peg3os,Imprinted,Paternal,WT_M1,WT Male,12,0,12,1,Maternal,3.700439718141092
Peg3os,Imprinted,Paternal,WT_M2,WT Male,16,0,16,1,Maternal,4.087462841250339
Peg3os,Imprinted,Paternal,WT_M3,WT Male,2,0,2,1,Maternal,1.584962500721156
Peg3os,Imprinted,Paternal,WT_F1,WT Female,4,0,4,1,Maternal,2.321928094887362
Peg3os,Imprinted,Paternal,WT_F2,WT Female,8,0,8,1,Maternal,3.169925001442312
Peg3os,Imprinted,Paternal,WT_F3,WT Female,1,0,1,1,Maternal,1
Peg3os,Imprinted,Paternal,HT_F1,HT Female,17,0,17,1,Maternal,4.169925001442312
Peg3os,Imprinted,Paternal,HT_F2,HT Female,12,0,12,1,Maternal,3.700439718141092
Peg3os,Imprinted,Paternal,HT_F3,HT Female,9,0,9,1,Maternal,3.321928094887362
Peg3os,Imprinted,Paternal,KO_M1,KO Male,4,0,4,1,Maternal,2.321928094887362
Peg3os,Imprinted,Paternal,KO_M2,KO Male,8,0,8,1,Maternal,3.169925001442312
Peg3os,Imprinted,Paternal,KO_M3,KO Male,5,0,5,1,Maternal,2.584962500721156
Phlda2,Imprinted,Maternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,WT_F1,WT Female,1,0,1,1,Maternal,1
Phlda2,Imprinted,Maternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,HT_F1,HT Female,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,KO_M1,KO Male,4,0,4,1,Maternal,2.321928094887362
Phlda2,Imprinted,Maternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Phlda2,Imprinted,Maternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Plagl1,Imprinted,Paternal,WT_M1,WT Male,52,1615,1667,-0.937612477504499,Paternal,10.703903573444663
Plagl1,Imprinted,Paternal,WT_M2,WT Male,238,7928,8166,-0.9417095273083517,Paternal,12.9955905123663
Plagl1,Imprinted,Paternal,WT_M3,WT Male,122,4081,4203,-0.9419462288841304,Paternal,12.037546953962178
Plagl1,Imprinted,Paternal,WT_F1,WT Female,196,6237,6433,-0.9390642002176278,Paternal,12.65150022065274
Plagl1,Imprinted,Paternal,WT_F2,WT Female,188,4748,4936,-0.9238249594813615,Paternal,12.269418929741096
Plagl1,Imprinted,Paternal,WT_F3,WT Female,161,6530,6691,-0.9518756538633986,Paternal,12.708221730038353
Plagl1,Imprinted,Paternal,HT_F1,HT Female,142,9837,9979,-0.9715402344924341,Paternal,13.284824100224624
Plagl1,Imprinted,Paternal,HT_F2,HT Female,146,3372,3518,-0.9169982944855031,Paternal,11.780949798749665
Plagl1,Imprinted,Paternal,HT_F3,HT Female,39,868,907,-0.9140022050716649,Paternal,9.826548487290914
Plagl1,Imprinted,Paternal,KO_M1,KO Male,198,3401,3599,-0.8899694359544318,Paternal,11.813781191217037
Plagl1,Imprinted,Paternal,KO_M2,KO Male,182,7530,7712,-0.9528008298755186,Paternal,12.913076395554812
Plagl1,Imprinted,Paternal,KO_M3,KO Male,177,5136,5313,-0.9333709768492378,Paternal,12.375582512490507
Platr20,Imprinted,Paternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,HT_F1,HT Female,1,0,1,1,Maternal,1
Platr20,Imprinted,Paternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Platr20,Imprinted,Paternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Pon2,Imprinted,Maternal,WT_M1,WT Male,1218,578,1796,0.35634743875278396,Not Imprinted,10.811374693509942
Pon2,Imprinted,Maternal,WT_M2,WT Male,587,1956,2543,-0.5383405426661424,Not Imprinted,11.312882955284355
Pon2,Imprinted,Maternal,WT_M3,WT Male,729,417,1146,0.27225130890052357,Not Imprinted,10.163649676015824
Pon2,Imprinted,Maternal,WT_F1,WT Female,1220,684,1904,0.2815126050420168,Not Imprinted,10.895575282380685
Pon2,Imprinted,Maternal,WT_F2,WT Female,794,505,1299,0.2224788298691301,Not Imprinted,10.344295907915816
Pon2,Imprinted,Maternal,WT_F3,WT Female,1273,658,1931,0.3184878301398239,Not Imprinted,10.915879378835774
Pon2,Imprinted,Maternal,HT_F1,HT Female,556,1999,2555,-0.5647749510763209,Not Imprinted,11.319672120946995
Pon2,Imprinted,Maternal,HT_F2,HT Female,297,1410,1707,-0.6520210896309314,Not Imprinted,10.73809225962049
Pon2,Imprinted,Maternal,HT_F3,HT Female,911,549,1460,0.24794520547945206,Not Imprinted,10.512740462803498
Pon2,Imprinted,Maternal,KO_M1,KO Male,182,749,931,-0.6090225563909775,Not Imprinted,9.86418614465428
Pon2,Imprinted,Maternal,KO_M2,KO Male,868,489,1357,0.2792925571112749,Not Imprinted,10.407267764244732
Pon2,Imprinted,Maternal,KO_M3,KO Male,932,545,1477,0.26201760324983076,Not Imprinted,10.52943055414615
Pon3,Imprinted,Maternal,WT_M1,WT Male,678,244,922,0.47071583514099785,Not Imprinted,9.850186837645774
Pon3,Imprinted,Maternal,WT_M2,WT Male,721,363,1084,0.33025830258302585,Not Imprinted,10.083479327331842
Pon3,Imprinted,Maternal,WT_M3,WT Male,440,220,660,0.3333333333333333,Not Imprinted,9.368506461507693
Pon3,Imprinted,Maternal,WT_F1,WT Female,971,520,1491,0.3024815560026828,Not Imprinted,10.543031820255237
Pon3,Imprinted,Maternal,WT_F2,WT Female,139,51,190,0.4631578947368421,Not Imprinted,7.577428828035749
Pon3,Imprinted,Maternal,WT_F3,WT Female,824,321,1145,0.4393013100436681,Not Imprinted,10.162391328756906
Pon3,Imprinted,Maternal,HT_F1,HT Female,778,360,1138,0.36731107205623903,Not Imprinted,10.153552031708111
Pon3,Imprinted,Maternal,HT_F2,HT Female,270,113,383,0.40992167101827676,Not Imprinted,8.584962500721156
Pon3,Imprinted,Maternal,HT_F3,HT Female,169,30,199,0.6984924623115578,Not Imprinted,7.643856189774724
Pon3,Imprinted,Maternal,KO_M1,KO Male,193,130,323,0.19504643962848298,Not Imprinted,8.339850002884624
Pon3,Imprinted,Maternal,KO_M2,KO Male,61,86,147,-0.17006802721088435,Not Imprinted,7.20945336562895
Pon3,Imprinted,Maternal,KO_M3,KO Male,131,33,164,0.5975609756097561,Not Imprinted,7.366322214245816
Ppp1r9a,Imprinted,Maternal,WT_M1,WT Male,13085,15209,28294,-0.07506891920548527,Not Imprinted,14.78825951697013
Ppp1r9a,Imprinted,Maternal,WT_M2,WT Male,22243,21410,43653,0.019082308203330813,Not Imprinted,15.413826233078122
Ppp1r9a,Imprinted,Maternal,WT_M3,WT Male,8355,9134,17489,-0.04454228372119618,Not Imprinted,14.094242668809015
Ppp1r9a,Imprinted,Maternal,WT_F1,WT Female,14149,14222,28371,-0.0025730499453667476,Not Imprinted,14.792180232254807
Ppp1r9a,Imprinted,Maternal,WT_F2,WT Female,11806,12821,24627,-0.04121492670646039,Not Imprinted,14.588011853215088
Ppp1r9a,Imprinted,Maternal,WT_F3,WT Female,15702,16348,32050,-0.02015600624024961,Not Imprinted,14.968081749577067
Ppp1r9a,Imprinted,Maternal,HT_F1,HT Female,23625,20365,43990,0.07410775176176404,Not Imprinted,15.424920776402013
Ppp1r9a,Imprinted,Maternal,HT_F2,HT Female,13537,14225,27762,-0.024782076219292556,Not Imprinted,14.760875849889011
Ppp1r9a,Imprinted,Maternal,HT_F3,HT Female,14613,16208,30821,-0.051750429901690403,Not Imprinted,14.911672859068116
Ppp1r9a,Imprinted,Maternal,KO_M1,KO Male,9363,8798,18161,0.031110621661802763,Not Imprinted,14.14863546054867
Ppp1r9a,Imprinted,Maternal,KO_M2,KO Male,13036,13894,26930,-0.031860378759747496,Not Imprinted,14.716980180434541
Ppp1r9a,Imprinted,Maternal,KO_M3,KO Male,14307,15638,29945,-0.04444815495074303,Not Imprinted,14.870075689222649
Prkn,Imprinted,Maternal,WT_M1,WT Male,121,311,432,-0.4398148148148148,Not Imprinted,8.758223214726724
Prkn,Imprinted,Maternal,WT_M2,WT Male,565,586,1151,-0.018245004344048653,Not Imprinted,10.169925001442312
Prkn,Imprinted,Maternal,WT_M3,WT Male,205,294,499,-0.17835671342685372,Not Imprinted,8.965784284662087
Prkn,Imprinted,Maternal,WT_F1,WT Female,165,333,498,-0.3373493975903614,Not Imprinted,8.96289600533726
Prkn,Imprinted,Maternal,WT_F2,WT Female,104,340,444,-0.5315315315315315,Not Imprinted,8.79766152585376
Prkn,Imprinted,Maternal,WT_F3,WT Female,311,339,650,-0.043076923076923075,Not Imprinted,9.346513733165635
Prkn,Imprinted,Maternal,HT_F1,HT Female,581,357,938,0.23880597014925373,Not Imprinted,9.874981347653774
Prkn,Imprinted,Maternal,HT_F2,HT Female,227,381,608,-0.2532894736842105,Not Imprinted,9.250298417906333
Prkn,Imprinted,Maternal,HT_F3,HT Female,124,336,460,-0.4608695652173913,Not Imprinted,8.848622940429339
Prkn,Imprinted,Maternal,KO_M1,KO Male,162,169,331,-0.021148036253776436,Not Imprinted,8.375039431346925
Prkn,Imprinted,Maternal,KO_M2,KO Male,288,288,576,0,Not Imprinted,9.172427508645482
Prkn,Imprinted,Maternal,KO_M3,KO Male,375,396,771,-0.027237354085603113,Not Imprinted,9.59245703726808
Qpct,Imprinted,Maternal,WT_M1,WT Male,416,271,687,0.21106259097525473,Not Imprinted,9.426264754702098
Qpct,Imprinted,Maternal,WT_M2,WT Male,617,665,1282,-0.0374414976599064,Not Imprinted,10.325305455089682
Qpct,Imprinted,Maternal,WT_M3,WT Male,265,345,610,-0.13114754098360656,Not Imprinted,9.25502856981873
Qpct,Imprinted,Maternal,WT_F1,WT Female,368,445,813,-0.09471094710947109,Not Imprinted,9.668884984266247
Qpct,Imprinted,Maternal,WT_F2,WT Female,329,481,810,-0.18765432098765433,Not Imprinted,9.663558104217273
Qpct,Imprinted,Maternal,WT_F3,WT Female,437,446,883,-0.010192525481313703,Not Imprinted,9.787902559391432
Qpct,Imprinted,Maternal,HT_F1,HT Female,675,811,1486,-0.09152086137281291,Not Imprinted,10.53818893205242
Qpct,Imprinted,Maternal,HT_F2,HT Female,235,357,592,-0.20608108108108109,Not Imprinted,9.211888294546004
Qpct,Imprinted,Maternal,HT_F3,HT Female,365,202,567,0.2874779541446208,Not Imprinted,9.149747119504681
Qpct,Imprinted,Maternal,KO_M1,KO Male,218,291,509,-0.14341846758349705,Not Imprinted,8.994353436858859
Qpct,Imprinted,Maternal,KO_M2,KO Male,462,457,919,0.00544069640914037,Not Imprinted,9.845490050944376
Qpct,Imprinted,Maternal,KO_M3,KO Male,408,346,754,0.08222811671087533,Not Imprinted,9.560332834212442
Rasgrf1,Imprinted,Paternal,WT_M1,WT Male,11646,29190,40836,-0.42962092271525126,Not Imprinted,15.317589265253524
Rasgrf1,Imprinted,Paternal,WT_M2,WT Male,16248,50293,66541,-0.5116394403450504,Not Imprinted,16.02197760835994
Rasgrf1,Imprinted,Paternal,WT_M3,WT Male,7773,22791,30564,-0.49136238712210445,Not Imprinted,14.899592946652207
Rasgrf1,Imprinted,Paternal,WT_F1,WT Female,8782,29317,38099,-0.5389905246856873,Not Imprinted,15.217503377268047
Rasgrf1,Imprinted,Paternal,WT_F2,WT Female,8516,27420,35936,-0.526046304541407,Not Imprinted,15.133182358075361
Rasgrf1,Imprinted,Paternal,WT_F3,WT Female,11635,33858,45493,-0.48849273514606645,Not Imprinted,15.473388666816124
Rasgrf1,Imprinted,Paternal,HT_F1,HT Female,13703,47472,61175,-0.5520065386187168,Not Imprinted,15.900678158743357
Rasgrf1,Imprinted,Paternal,HT_F2,HT Female,10360,28463,38823,-0.4662957525178374,Not Imprinted,15.244661144764198
