Gene_Allele,Allele_Source,Gene,Status,Expressed_Allele,Sample,RawCount,Group,log2_count
Slc22a18_129,Maternal,Slc22a18,Imprinted,Maternal,KO_M2,3,KO Male,2
Slc22a18_129,Maternal,Slc22a18,Imprinted,Maternal,KO_M3,7,KO Male,3
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,WT_M1,0,WT Male,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,WT_M2,0,WT Male,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,WT_M3,0,WT Male,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,WT_F1,0,WT Female,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,WT_F2,0,WT Female,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,WT_F3,0,WT Female,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,HT_F1,11,HT Female,3.584962500721156
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,HT_F2,0,HT Female,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,HT_F3,0,HT Female,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,KO_M1,0,KO Male,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,KO_M2,0,KO Male,0
Slc22a18_JF1,Paternal,Slc22a18,Imprinted,Maternal,KO_M3,0,KO Male,0
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,WT_M1,5,WT Male,2.584962500721156
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,WT_M2,8,WT Male,3.169925001442312
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,WT_M3,2,WT Male,1.584962500721156
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,WT_F1,6,WT Female,2.807354922057604
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,WT_F2,1,WT Female,1
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,WT_F3,12,WT Female,3.700439718141092
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,HT_F1,27,HT Female,4.807354922057604
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,HT_F2,2,HT Female,1.584962500721156
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,HT_F3,3,HT Female,2
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,KO_M1,2,KO Male,1.584962500721156
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,KO_M2,3,KO Male,2
Slc22a2_129,Maternal,Slc22a2,Imprinted,Maternal,KO_M3,5,KO Male,2.584962500721156
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,WT_M1,0,WT Male,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,WT_M2,0,WT Male,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,WT_M3,0,WT Male,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,WT_F1,0,WT Female,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,WT_F2,0,WT Female,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,WT_F3,0,WT Female,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,HT_F1,0,HT Female,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,HT_F2,0,HT Female,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,HT_F3,0,HT Female,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,KO_M1,0,KO Male,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,KO_M2,0,KO Male,0
Slc22a2_JF1,Paternal,Slc22a2,Imprinted,Maternal,KO_M3,0,KO Male,0
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,WT_M1,13,WT Male,3.807354922057604
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,WT_M2,19,WT Male,4.321928094887363
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,WT_M3,22,WT Male,4.523561956057013
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,WT_F1,47,WT Female,5.584962500721156
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,WT_F2,7,WT Female,3
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,WT_F3,44,WT Female,5.491853096329675
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,HT_F1,57,HT Female,5.857980995127572
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,HT_F2,12,HT Female,3.700439718141092
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,HT_F3,26,HT Female,4.754887502163468
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,KO_M1,17,KO Male,4.169925001442312
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,KO_M2,13,KO Male,3.807354922057604
Slc22a3_129,Maternal,Slc22a3,Imprinted,Maternal,KO_M3,18,KO Male,4.247927513443585
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,WT_M1,0,WT Male,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,WT_M2,0,WT Male,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,WT_M3,0,WT Male,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,WT_F1,0,WT Female,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,WT_F2,0,WT Female,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,WT_F3,0,WT Female,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,HT_F1,24,HT Female,4.643856189774724
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,HT_F2,0,HT Female,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,HT_F3,0,HT Female,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,KO_M1,0,KO Male,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,KO_M2,0,KO Male,0
Slc22a3_JF1,Paternal,Slc22a3,Imprinted,Maternal,KO_M3,0,KO Male,0
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,WT_M1,20,WT Male,4.392317422778761
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,WT_M2,51,WT Male,5.700439718141092
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,WT_M3,39,WT Male,5.321928094887363
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,WT_F1,18,WT Female,4.247927513443585
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,WT_F2,44,WT Female,5.491853096329675
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,WT_F3,34,WT Female,5.129283016944966
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,HT_F1,55,HT Female,5.807354922057604
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,HT_F2,78,HT Female,6.303780748177103
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,HT_F3,73,HT Female,6.20945336562895
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,KO_M1,17,KO Male,4.169925001442312
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,KO_M2,55,KO Male,5.807354922057604
Slc38a4_129,Maternal,Slc38a4,Imprinted,Paternal,KO_M3,41,KO Male,5.392317422778761
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,WT_M1,29,WT Male,4.906890595608519
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,WT_M2,55,WT Male,5.807354922057604
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,WT_M3,0,WT Male,0
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,WT_F1,43,WT Female,5.459431618637297
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,WT_F2,0,WT Female,0
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,WT_F3,51,WT Female,5.700439718141092
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,HT_F1,89,HT Female,6.491853096329675
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,HT_F2,19,HT Female,4.321928094887363
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,HT_F3,0,HT Female,0
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,KO_M1,0,KO Male,0
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,KO_M2,0,KO Male,0
Slc38a4_JF1,Paternal,Slc38a4,Imprinted,Paternal,KO_M3,18,KO Male,4.247927513443585
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,WT_M1,365,WT Male,8.515699838284043
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,WT_M2,1068,WT Male,10.06204613772049
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,WT_M3,430,WT Male,8.751544059089099
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,WT_F1,411,WT Female,8.686500527183219
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,WT_F2,425,WT Female,8.734709620225837
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,WT_F3,777,WT Female,9.603626344986193
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,HT_F1,2247,HT Female,11.134426320220927
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,HT_F2,410,HT Female,8.682994583681683
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,HT_F3,266,HT Female,8.060695931687555
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,KO_M1,677,KO Male,9.405141463136344
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,KO_M2,745,KO Male,9.543031820255237
Smoc1_129,Maternal,Smoc1,Imprinted,Paternal,KO_M3,704,KO Male,9.461479447286155
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,WT_M1,244,WT Male,7.936637939002571
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,WT_M2,451,WT Male,8.820178962415188
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,WT_M3,198,WT Male,7.636624620543649
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,WT_F1,348,WT Female,8.447083226209653
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,WT_F2,237,WT Female,7.894817763307944
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,WT_F3,453,WT Female,8.826548487290914
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,HT_F1,1777,HT Female,10.79603960882977
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,HT_F2,238,HT Female,7.900866807980749
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,HT_F3,184,HT Female,7.531381460516312
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,KO_M1,433,KO Male,8.761551232444479
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,KO_M2,602,KO Male,9.236014191900084
Smoc1_JF1,Paternal,Smoc1,Imprinted,Paternal,KO_M3,344,KO Male,8.430452551665532
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,WT_M1,1382,WT Male,10.433585441150495
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,WT_M2,2210,WT Male,11.110483309816226
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,WT_M3,1023,WT Male,10
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,WT_F1,1818,WT Female,10.828929827651486
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,WT_F2,1682,WT Female,10.71681946132995
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,WT_F3,1157,WT Female,10.177419537989236
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,HT_F1,1507,HT Female,10.558420713268664
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,HT_F2,398,HT Female,8.640244936222345
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,HT_F3,1813,HT Female,10.824958740528523
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,KO_M1,805,KO Male,9.654636028527968
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,KO_M2,1353,KO Male,10.403012023574997
Smoc2_129,Maternal,Smoc2,Imprinted,Maternal,KO_M3,1618,KO Male,10.660887270302567
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,WT_M1,1546,WT Male,10.595257481449035
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,WT_M2,2055,WT Male,11.005624549193879
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,WT_M3,792,WT Male,9.63117705570398
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,WT_F1,1605,WT Female,10.649256177517314
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,WT_F2,1476,WT Female,10.52845411076479
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,WT_F3,899,WT Female,9.813781191217037
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,HT_F1,1538,HT Female,10.58777751632821
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,HT_F2,392,HT Female,8.618385502258606
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,HT_F3,1845,HT Female,10.850186837645774
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,KO_M1,930,KO Male,9.862637357558794
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,KO_M2,1174,KO Male,10.198445041452363
Smoc2_JF1,Paternal,Smoc2,Imprinted,Maternal,KO_M3,1299,KO Male,10.344295907915816
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,WT_M1,0,WT Male,0
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,WT_M2,6,WT Male,2.807354922057604
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,WT_M3,0,WT Male,0
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,WT_F1,0,WT Female,0
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,WT_F2,3,WT Female,2
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,WT_F3,3,WT Female,2
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,HT_F1,4,HT Female,2.321928094887362
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,HT_F2,8,HT Female,3.169925001442312
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,HT_F3,0,HT Female,0
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,KO_M1,2,KO Male,1.584962500721156
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,KO_M2,6,KO Male,2.807354922057604
Snrpn_129,Maternal,Snrpn,Imprinted,Paternal,KO_M3,2,KO Male,1.584962500721156
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,WT_M1,90,WT Male,6.507794640198696
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,WT_M2,181,WT Male,7.507794640198696
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,WT_M3,117,WT Male,6.882643049361842
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,WT_F1,108,WT Female,6.768184324776926
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,WT_F2,128,WT Female,7.011227255423254
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,WT_F3,158,WT Female,7.312882955284356
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,HT_F1,228,HT Female,7.839203788096944
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,HT_F2,151,HT Female,7.247927513443585
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,HT_F3,92,HT Female,6.539158811108031
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,KO_M1,49,KO Male,5.643856189774724
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,KO_M2,144,KO Male,7.1799090900149345
Snrpn_JF1,Paternal,Snrpn,Imprinted,Paternal,KO_M3,128,KO Male,7.011227255423254
Snurf_129,Maternal,Snurf,Imprinted,Paternal,WT_M1,0,WT Male,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,WT_M2,0,WT Male,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,WT_M3,0,WT Male,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,WT_F1,0,WT Female,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,WT_F2,0,WT Female,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,WT_F3,0,WT Female,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,HT_F1,0,HT Female,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,HT_F2,0,HT Female,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,HT_F3,0,HT Female,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,KO_M1,0,KO Male,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,KO_M2,0,KO Male,0
Snurf_129,Maternal,Snurf,Imprinted,Paternal,KO_M3,0,KO Male,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,WT_M1,0,WT Male,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,WT_M2,0,WT Male,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,WT_M3,0,WT Male,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,WT_F1,0,WT Female,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,WT_F2,0,WT Female,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,WT_F3,0,WT Female,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,HT_F1,0,HT Female,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,HT_F2,0,HT Female,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,HT_F3,0,HT Female,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,KO_M1,0,KO Male,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,KO_M2,0,KO Male,0
Snurf_JF1,Paternal,Snurf,Imprinted,Paternal,KO_M3,0,KO Male,0
Snx14_129,Maternal,Snx14,Imprinted,Paternal,WT_M1,1794,WT Male,10.809768128710413
Snx14_129,Maternal,Snx14,Imprinted,Paternal,WT_M2,2496,WT Male,11.285980105928212
Snx14_129,Maternal,Snx14,Imprinted,Paternal,WT_M3,1336,WT Male,10.384783750093353
Snx14_129,Maternal,Snx14,Imprinted,Paternal,WT_F1,2215,WT Female,11.113742166049189
Snx14_129,Maternal,Snx14,Imprinted,Paternal,WT_F2,1703,WT Female,10.734709620225837
Snx14_129,Maternal,Snx14,Imprinted,Paternal,WT_F3,2691,WT Female,11.394462694610317
Snx14_129,Maternal,Snx14,Imprinted,Paternal,HT_F1,3786,HT Female,11.88683970588442
Snx14_129,Maternal,Snx14,Imprinted,Paternal,HT_F2,2126,HT Female,11.054604317960672
Snx14_129,Maternal,Snx14,Imprinted,Paternal,HT_F3,2003,HT Female,10.968666793195208
Snx14_129,Maternal,Snx14,Imprinted,Paternal,KO_M1,1174,KO Male,10.198445041452363
Snx14_129,Maternal,Snx14,Imprinted,Paternal,KO_M2,1812,KO Male,10.824163209744158
Snx14_129,Maternal,Snx14,Imprinted,Paternal,KO_M3,2025,KO Male,10.984418458801137
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,WT_M1,2559,WT Male,11.321928094887362
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,WT_M2,4169,WT Male,12.025831668332026
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,WT_M3,1761,WT Male,10.782998208920414
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,WT_F1,2380,WT Female,11.217351905270334
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,WT_F2,2288,WT Female,11.160501747555687
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,WT_F3,2269,WT Female,11.148476582178278
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,HT_F1,3318,HT Female,11.6965329140783
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,HT_F2,2108,HT Female,11.042343379793692
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,HT_F3,1907,HT Female,10.897845456005511
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,KO_M1,976,KO Male,9.932214751968385
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,KO_M2,2164,KO Male,11.080151309614088
Snx14_JF1,Paternal,Snx14,Imprinted,Paternal,KO_M3,2279,KO Male,11.154818109052105
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,WT_M1,5,WT Male,2.584962500721156
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,WT_M2,5,WT Male,2.584962500721156
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,WT_M3,1,WT Male,1
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,WT_F1,3,WT Female,2
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,WT_F2,3,WT Female,2
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,WT_F3,3,WT Female,2
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,HT_F1,1,HT Female,1
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,HT_F2,1,HT Female,1
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,HT_F3,3,HT Female,2
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,KO_M1,0,KO Male,0
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,KO_M2,3,KO Male,2
Tfpi2_129,Maternal,Tfpi2,Imprinted,Maternal,KO_M3,2,KO Male,1.584962500721156
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,WT_M1,0,WT Male,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,WT_M2,0,WT Male,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,WT_M3,0,WT Male,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,WT_F1,0,WT Female,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,WT_F2,0,WT Female,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,WT_F3,0,WT Female,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,HT_F1,0,HT Female,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,HT_F2,0,HT Female,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,HT_F3,0,HT Female,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,KO_M1,0,KO Male,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,KO_M2,0,KO Male,0
Tfpi2_JF1,Paternal,Tfpi2,Imprinted,Maternal,KO_M3,0,KO Male,0
Th_129,Maternal,Th,Imprinted,Maternal,WT_M1,21,WT Male,4.459431618637297
Th_129,Maternal,Th,Imprinted,Maternal,WT_M2,44,WT Male,5.491853096329675
Th_129,Maternal,Th,Imprinted,Maternal,WT_M3,6,WT Male,2.807354922057604
Th_129,Maternal,Th,Imprinted,Maternal,WT_F1,71,WT Female,6.169925001442312
Th_129,Maternal,Th,Imprinted,Maternal,WT_F2,6,WT Female,2.807354922057604
Th_129,Maternal,Th,Imprinted,Maternal,WT_F3,19,WT Female,4.321928094887363
Th_129,Maternal,Th,Imprinted,Maternal,HT_F1,40,HT Female,5.357552004618084
Th_129,Maternal,Th,Imprinted,Maternal,HT_F2,8,HT Female,3.169925001442312
Th_129,Maternal,Th,Imprinted,Maternal,HT_F3,9,HT Female,3.321928094887362
Th_129,Maternal,Th,Imprinted,Maternal,KO_M1,15,KO Male,4
Th_129,Maternal,Th,Imprinted,Maternal,KO_M2,22,KO Male,4.523561956057013
Th_129,Maternal,Th,Imprinted,Maternal,KO_M3,14,KO Male,3.9068905956085187
Th_JF1,Paternal,Th,Imprinted,Maternal,WT_M1,0,WT Male,0
Th_JF1,Paternal,Th,Imprinted,Maternal,WT_M2,0,WT Male,0
Th_JF1,Paternal,Th,Imprinted,Maternal,WT_M3,0,WT Male,0
Th_JF1,Paternal,Th,Imprinted,Maternal,WT_F1,0,WT Female,0
Th_JF1,Paternal,Th,Imprinted,Maternal,WT_F2,0,WT Female,0
Th_JF1,Paternal,Th,Imprinted,Maternal,WT_F3,0,WT Female,0
Th_JF1,Paternal,Th,Imprinted,Maternal,HT_F1,61,HT Female,5.954196310386875
Th_JF1,Paternal,Th,Imprinted,Maternal,HT_F2,0,HT Female,0
Th_JF1,Paternal,Th,Imprinted,Maternal,HT_F3,0,HT Female,0
Th_JF1,Paternal,Th,Imprinted,Maternal,KO_M1,0,KO Male,0
Th_JF1,Paternal,Th,Imprinted,Maternal,KO_M2,0,KO Male,0
Th_JF1,Paternal,Th,Imprinted,Maternal,KO_M3,0,KO Male,0
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,WT_M1,455,WT Male,8.832890014164741
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,WT_M2,513,WT Male,9.005624549193879
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,WT_M3,250,WT Male,7.971543553950772
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,WT_F1,425,WT Female,8.734709620225837
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,WT_F2,101,WT Female,6.672425341971495
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,WT_F3,236,WT Female,7.888743248898259
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,HT_F1,278,HT Female,8.124121311829187
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,HT_F2,207,HT Female,7.700439718141092
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,HT_F3,106,HT Female,6.741466986401147
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,KO_M1,92,KO Male,6.539158811108031
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,KO_M2,72,KO Male,6.189824558880018
Thbs2_129,Maternal,Thbs2,Imprinted,Maternal,KO_M3,240,KO Male,7.912889336229962
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,WT_M1,477,WT Male,8.900866807980748
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,WT_M2,520,WT Male,9.025139562278508
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,WT_M3,322,WT Male,8.335390354693924
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,WT_F1,605,WT Female,9.243173983472952
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,WT_F2,134,WT Female,7.076815597050831
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,WT_F3,499,WT Female,8.965784284662087
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,HT_F1,519,HT Female,9.022367813028454
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,HT_F2,178,HT Female,7.483815777264256
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,HT_F3,172,HT Female,7.434628227636725
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,KO_M1,261,KO Male,8.03342300153745
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,KO_M2,127,KO Male,7
Thbs2_JF1,Paternal,Thbs2,Imprinted,Maternal,KO_M3,123,KO Male,6.954196310386875
Tnfrsf22_129,Maternal,Tnfrsf22,Imprinted,Maternal,WT_M1,90,WT Male,6.507794640198696
Tnfrsf22_129,Maternal,Tnfrsf22,Imprinted,Maternal,WT_M2,91,WT Male,6.523561956057013
